Column1,names,allpos,pvalRandom,pvalFamily,average
1177,IDP3846,2467.16,0.790884498,0.206355369,0.498619934
2529,IDP327,5560.83,0.997433321,2.76E-07,0.498716799
1370,IDP2425,3055.04,0.624934416,0.372802051,0.498868233
1773,bnlg2323,3843.56,0.126793843,0.871435821,0.499114832
868,umc2184,1833.5,0.486366124,0.512737086,0.499551605
970,gpm210,2093.05,0.977366961,0.021780489,0.499573725
267,umc1590,515.4,0.098668749,0.900787057,0.499727903
2761,sh1,6125.31,0.996595907,0.002903789,0.499749848
1246,IDP116,2672.3,1,0.000153703,0.500076852
1496,mmp178,3311.08,1,0.000187495,0.500093748
2653,sdg118,5813.98,1,0.001423115,0.500711558
1405,gpm168b,3094.97,0.998439263,0.004089815,0.501264539
312,gpm136,601,0.915829587,0.087157137,0.501493362
987,gpm766,2109.71,0.956669994,0.046670625,0.50167031
1774,npi449a,3846.46,0.29032322,0.713523216,0.501923218
529,AY110983,1119.72,0.518975078,0.485965346,0.502470212
2724,gst1,5971.59,0.989547371,0.015724143,0.502635757
927,asg48a,2022.71,0.944124826,0.062001583,0.503063205
988,chr110a,2109.97,0.9916658,0.0149865,0.50332615
3091,gpm832,6905.95,0.929141077,0.07760251,0.503371793
543,IDP1702,1189.53,0.983395824,0.023582943,0.503489383
1170,AY106518,2449.15,1,0.007581479,0.50379074
685,gpm918,1485.83,0.539105127,0.469321397,0.504213262
69,IDP209,144.3,0.008670628,1,0.504335314
969,AY107193,2093.03,0.974953232,0.035927797,0.505440514
2663,hdt105,5834.07,0.414194869,0.59739303,0.505793949
566,IDP232,1234.32,0.664134327,0.347501399,0.505817863
1140,asg7b,2387.11,0.927752425,0.084142329,0.505947377
1204,umc2276,2522.53,0.79430263,0.217821734,0.506062182
1491,AY110989,3296.98,0.924810037,0.08867076,0.506740399
1985,mir1,4332.14,0.876906166,0.138234347,0.507570256
1983,umc1006,4330.04,0.879728931,0.136582853,0.508155892
2367,AY110374,5102.27,0.865783856,0.150766785,0.50827532
971,IDP370,2093.39,0.996742707,0.02002404,0.508383373
2910,ufg13a,6371.12,0.990818829,0.026152496,0.508485662
2242,mmp81,4873.52,0.844085481,0.173153683,0.508619582
1818,gte102,3931.13,0.97308653,0.044780201,0.508933365
1521,npi449b,3361.69,0.889076741,0.129645561,0.509361151
2956,ufg75c,6522.35,0.210294595,0.808590523,0.509442559
2419,npi263,5188.29,0.428387092,0.590967372,0.509677232
92,gpm518,201.34,0.514519846,0.507162919,0.510841383
3185,umc44a,7066.05,0.971231843,0.050686113,0.510958978
3097,AY111178,6917.46,0.355773404,0.66629612,0.511034762
1007,jpsb527a,2153.93,0.734394251,0.287850224,0.511122238
3021,umc2018,6771.1,0.334724526,0.687663236,0.511193881
1986,rz242a,4332.84,0.980182192,0.043133943,0.511658068
3136,npi264,6964.2,0.981406535,0.04247824,0.511942387
3187,mmp71,7067,0.900590388,0.124376829,0.512483609
1630,gpm921b,3627.17,0.188185831,0.838842769,0.5135143
1518,mmp24,3358.69,0.951517699,0.07555567,0.513536685
146,umc1598,289.05,0.268879527,0.758472388,0.513675957
1445,asg33,3197.57,0.320968851,0.708013595,0.514491223
1295,umc31a,2895.11,0.69748948,0.333025095,0.515257287
1231,bnlg1754,2627.15,0.838980548,0.191549308,0.515264928
608,npi587,1357.82,0.303861592,0.727064419,0.515463006
644,gpm292b,1434.14,0.329341616,0.704024504,0.51668306
180,ufg43,381.96,0.445372088,0.588042734,0.516707411
2252,gpm670f,4882.17,0.498864886,0.537027318,0.517946102
2572,AW172071,5640.74,0.864777681,0.171193375,0.517985528
1064,gpm402b,2224.45,0.099471165,0.936641253,0.518056209
3032,umc2034,6810.1,0.941069316,0.095876318,0.518472817
1133,sdg113,2368.7,0.138006316,0.898991541,0.518498929
1822,IDP2140,3936.27,0.804387288,0.233799247,0.519093267
808,npi210,1677.6,0.754142235,0.284977275,0.519559755
458,lim99a,924.8,0.57810129,0.46127184,0.519686565
1680,gpm148,3744.54,0.143575819,0.895808971,0.519692395
1,gpm27,0.01,0.283973375,0.756472604,0.520222989
1157,IDP137,2420.63,1,0.040524857,0.520262429
2881,gpm681b,6344.95,0.485039687,0.555864646,0.520452166
1772,gpm716e,3842.64,0.353846694,0.687506979,0.520676836
2919,php20554,6383.23,0.516768857,0.525922897,0.521345877
633,gpm460a,1411.99,0.955479419,0.087344086,0.521411752
2669,gpm701,5844.3,0.292213291,0.751495532,0.521854412
2896,AY109764,6357.02,0.635251911,0.408806149,0.52202903
1018,umc1600,2171.03,0.805495547,0.240825819,0.523160683
1201,umc1320,2503.93,0.989834933,0.056831758,0.523333346
1867,IDP2459,4049.87,0.63423165,0.412644073,0.523437862
1808,umc1264,3919.96,0.781262372,0.266033455,0.523647913
2704,IDP3959,5928.62,0.13341524,0.914261668,0.523838454
1010,umc2002,2160.63,0.945982034,0.101866466,0.52392425
3024,gpm800b,6790.99,0.368569201,0.679379845,0.523974523
459,npi282b,926.4,0.57810129,0.472722208,0.525411749
2642,hda103,5779.28,0.85006107,0.201204553,0.525632812
2,tub1,0.81,0.896124303,0.156469798,0.52629705
1083,gpm249a,2268.84,0.819995798,0.232915802,0.5264558
35,umc1363a,82.02,0.940237068,0.114096201,0.527166634
2643,umc1316,5781.78,0.867252414,0.187828802,0.527540608
1915,umc2309,4232.8,0.290004537,0.766583228,0.528293883
2902,umc2121,6360.82,0.539553207,0.518152723,0.528852965
1862,npi442,4045.08,0.299519112,0.758536829,0.529027971
1620,IDP69,3589.07,0.446061624,0.61210821,0.529084917
3034,AI795367,6824.81,0.628953836,0.429370143,0.529161989
890,IDP703,1883.43,0.70254009,0.35621848,0.529379285
3005,IDP1486,6700.28,0.42721072,0.631797564,0.529504142
2610,AY104566,5742.05,0.499017925,0.560436546,0.529727236
3165,gpm763,7020.49,0.37020876,0.691131903,0.530670332
3007,umc1380,6706.6,0.510729062,0.550749813,0.530739437
2044,umc2006,4433.98,0.583771974,0.477999809,0.530885892
2665,IDP771,5837.68,0.561994726,0.500381556,0.531188141
618,gpm106a,1385.12,0.976182416,0.087228061,0.531705238
3,gpm113b,0.82,0.99416367,0.069255238,0.531709454
621,gpm117f,1387.42,0.989414508,0.076329049,0.532871778
91,cdo1387b,199.83,0.599652895,0.466876227,0.533264561
527,umc1819,1117.73,0.740848028,0.326767962,0.533807995
3102,IDP1446,6922.16,0.843381549,0.224244708,0.533813129
256,umc67a,494.99,0.977939851,0.09018886,0.534064356
3155,umc1930,6997,0.887899066,0.180604622,0.534251844
1006,psr628,2150.63,0.710758111,0.359535915,0.535147013
688,gpm820e,1486.04,0.49647431,0.574986083,0.535730196
1811,IDP333,3922.74,0.99805079,0.073895047,0.535972918
2320,IDP2411,5009.34,0.683815698,0.389935243,0.53687547
1560,asg41,3455.61,0.999721117,0.074973072,0.537347094
2895,sus1,6356.62,0.63910063,0.437378313,0.538239472
1136,AY111125,2377.31,0.983882947,0.094177628,0.539030288
1447,umc1775,3203.27,0.180511138,0.897787578,0.539149358
1984,IDP3839,4330.09,0.915550179,0.163170547,0.539360363
867,gpm442a,1829.98,0.376224155,0.702668368,0.539446261
2898,IDP1441,6357.97,0.801406724,0.27793995,0.539673337
76,umc1976,158.93,0.212929169,0.866925365,0.539927267
1256,IDP2566,2693.79,0.630318838,0.450256686,0.540287762
258,gpm229,498.41,0.969257531,0.111524069,0.5403908
641,gpm820d,1429.17,0.813715934,0.267851414,0.540783674
620,IDP1453,1386.26,0.995791424,0.086228235,0.541009829
2420,npi352,5194.99,0.396187785,0.686568538,0.541378161
628,IDP3858,1407.83,0.852863266,0.230456873,0.541660069
1868,IDP737,4053.47,0.587068934,0.496748825,0.54190888
3139,asg2,6967.3,0.976383945,0.108135601,0.542259773
2331,ufg65,5035.74,0.713155322,0.371881563,0.542518443
1001,umc1449,2139.43,0.910773915,0.174802517,0.542788216
607,ole1,1357.52,0.239006054,0.84673242,0.542869237
2959,hb1,6537.45,0.995974623,0.090317192,0.543145907
689,AY107012,1486.05,0.593903452,0.492903873,0.543403663
154,mmp56,319.25,0.359243485,0.729706133,0.544474809
292,gpm894,557.89,0.800590341,0.289463556,0.545026949
880,gpm257n,1870,0.427718181,0.663110189,0.545414185
3114,umc1246,6938.29,0.984889204,0.106710832,0.545800018
2907,gpm901,6365.72,0.93813071,0.154781253,0.546455981
1588,gpm434b,3537.7,0.41954247,0.678605241,0.549073855
34,bnlg1014,81.12,0.966753874,0.13144746,0.549100667
3117,IDP2579,6942.39,0.930635345,0.167687221,0.549161283
1971,mmp20,4310.94,0.181831823,0.916874699,0.549353261
2424,umc1029,5199.79,0.703544583,0.395492395,0.549518489
2747,IDP844,6069.5,0.644453333,0.454955639,0.549704486
824,mmp138,1707,0.943259181,0.156453012,0.549856097
1589,IDP1658,3538.44,0.377736152,0.723752897,0.550744525
1070,IDP3838,2244.59,0.950626011,0.151844105,0.551235058
336,umc23a,668.61,0.270691953,0.831889058,0.551290506
1308,AY110253,2912.91,0.407615897,0.695631551,0.551623724
2074,IDP833,4481.07,0.667957078,0.436790446,0.552373762
113,IDP3914,238.65,0.384531681,0.721482279,0.55300698
4,gpm705a,0.84,0.966125514,0.140320244,0.553222879
954,gpm780a,2061.63,0.895019758,0.211922278,0.553471018
54,gpm33e,108.55,0.445126347,0.662330502,0.553728425
2576,umc2075,5644.93,0.676940446,0.431501854,0.55422115
1593,umc1445,3552.6,0.690064513,0.419151271,0.554607892
2635,IDP2584,5772.32,0.662131364,0.447713949,0.554922657
883,umc2118,1871,0.615050256,0.495252798,0.555151527
1679,bcd207b,3744.01,0.321413345,0.791326823,0.556370084
898,AY112199,1904.79,0.372003757,0.740812451,0.556408104
1636,IDP3830,3649.37,0.693954104,0.419957436,0.55695577
2542,umc2147,5597.13,0.170827167,0.944154617,0.557490892
1854,IDP3847,4021.47,0.460921885,0.656086523,0.558504204
1069,IDP667,2241.96,0.988244387,0.128815449,0.558529918
1433,bnlg1137,3152.47,0.411788676,0.70690302,0.559345848
631,umc259b,1409.42,0.736996885,0.382366057,0.559681471
686,gpm141,1485.84,0.61803571,0.50158605,0.55981088
1613,IDP1638,3587.74,0.978775744,0.142059814,0.560417779
2425,IDP1981,5202.52,0.601122846,0.519812176,0.560467511
2559,gpm591c,5611.5,0.83799504,0.283954616,0.560974828
2710,umc1933,5940.39,0.889106075,0.233739672,0.561422874
2874,psr129a,6328.21,0.527992888,0.595577168,0.561785028
3104,IDP1502,6927.22,0.525880698,0.601962056,0.563921377
156,bnlg2238,325.05,0.362759722,0.765309984,0.564034853
1086,IDP73,2279.93,0.550196041,0.579725263,0.564960652
955,IDP154,2062.05,0.943154763,0.18729897,0.565226867
3112,gpm468b,6937.68,0.800316776,0.333132262,0.566724519
544,IDP677,1191.59,0.822876741,0.312512909,0.567694825
1211,gpm652a,2568.23,0.627595312,0.508087408,0.56784136
1592,umc1423,3545,0.532382676,0.603625493,0.568004084
3166,bnlg1074,7022.2,0.708236299,0.429665834,0.568951066
1230,IDP624,2627.14,0.795642823,0.342642896,0.569142859
876,AY109586,1854.21,0.397284752,0.741765948,0.56952535
51,umc1160,106.63,0.449139004,0.690165361,0.569652183
1758,umc2302,3831.86,0.98805512,0.153423486,0.570739303
1520,mmp134,3359.59,0.987077457,0.154730475,0.570903966
755,gpm617,1568.13,0.353680627,0.788707215,0.571193921
1756,umc2300,3830.26,0.970469635,0.172543242,0.571506438
2628,ufg74,5763.45,0.987575739,0.155942028,0.571758884
627,sam2,1407.82,0.814523135,0.3298669,0.572195017
255,gpm618,493.66,0.990262981,0.155255685,0.572759333
1759,umc1060,3832.66,0.975202803,0.171616337,0.57340957
1977,mmp108b,4323.34,0.707012374,0.440042845,0.57352761
2712,mmp146,5944.79,0.845107486,0.302948917,0.574028202
3089,IDP3926,6905.7,0.977504499,0.170573048,0.574038773
3151,hag103b,6991,0.928452775,0.220294281,0.574373528
1174,umc17a,2455.62,0.789357564,0.359735285,0.574546425
3164,mmp12,7017.4,0.688692478,0.46080481,0.574748644
813,IDP157,1683.32,0.887884385,0.261641094,0.574762739
1532,umc2287,3379.51,0.445634428,0.704967234,0.575300831
825,gpm235a,1707.08,1,0.15065543,0.575327715
2423,bnl8.29c,5197.39,0.27034645,0.880774205,0.575560327
2697,umc2357,5914.29,0.945860708,0.205272307,0.575566507
1914,umc2310,4232.6,0.273182941,0.879358579,0.57627076
1638,gpm693,3661,0.396548172,0.756132131,0.576340151
1649,gpm218b,3673.45,0.435006111,0.718262964,0.576634538
2906,bnl8.17,6365.32,1,0.153447916,0.576723958
1957,IDP105,4299.01,1,0.157194665,0.578597333
2641,IDP788,5775.89,0.990121602,0.169870575,0.579996088
3090,gpm388c,6905.85,0.951506649,0.209092289,0.580299469
1205,IDP128,2529.68,0.779374521,0.382123719,0.58074912
814,IDP785,1685.32,0.961529679,0.200120683,0.580825181
61,mmp68,121.93,0.349426782,0.81389341,0.581660096
80,mmp135,164.33,0.467799847,0.695863708,0.581831777
1369,IDP636,3055.03,0.929700253,0.234088733,0.581894493
812,IDP633,1682.57,0.90042445,0.264676031,0.582550241
687,zpu1,1486.03,0.584961384,0.582543376,0.58375238
1531,AY110064,3376.81,0.407415761,0.760787403,0.584101582
1980,y1,4325.54,0.601329304,0.56757023,0.584449767
1973,mmp10,4315.44,0.56951857,0.599539061,0.584528815
2905,IDP2469,6362.73,0.896960465,0.27222675,0.584593607
546,gpm691b,1192.8,0.581326411,0.588220342,0.584773376
1016,umc102a,2167.93,0.909511373,0.260665554,0.585088464
3103,fie2,6922.17,0.911795645,0.258940732,0.585368189
1132,IDP2348,2367.74,0.37863348,0.793540776,0.586087128
879,AY111236,1866.41,0.741232661,0.431743045,0.586487853
1519,gpm321b,3358.77,0.988718942,0.185708963,0.587213952
1623,lim407,3600.11,0.71621875,0.460569996,0.588394373
875,ufg55,1852.11,0.31292483,0.865215389,0.589070109
2625,ufg80,5759.55,0.406957883,0.771263949,0.589110916
1432,bnlg2291,3152.27,0.5257383,0.654611854,0.590175077
3173,ufg81,7031.2,0.337957681,0.843211833,0.590584757
2873,gpm604b,6328,0.694086913,0.488871701,0.591479307
2879,bnlg1012,6343.12,0.390940658,0.792947102,0.59194388
1529,IDP3866,3376.04,0.740352499,0.444915291,0.592633895
802,IDP136,1667.73,0.871147691,0.314674856,0.592911274
2638,nfa102b,5775.86,1,0.186717712,0.593358856
2412,IDP1642,5180.41,0.631345958,0.558724065,0.595035011
144,bnlg1866,288.45,0.278855979,0.911299391,0.595077685
2566,IDP2593,5628.63,0.830736207,0.359870118,0.595303162
891,IDP394,1890.52,0.546574732,0.644233737,0.595404234
1224,IDP284,2614.13,0.534365983,0.659464567,0.596915275
559,npi208c,1231.31,0.370955475,0.823835203,0.597395339
270,bnl5.59a,518.8,0.665972091,0.532231122,0.599101607
153,umc2145,317.35,0.423822639,0.77496506,0.599393849
1137,php15033,2381.21,0.973989309,0.225412697,0.599701003
878,AY106674,1866.13,0.775396618,0.428149551,0.601773084
94,lim122,203.33,0.520118893,0.684454759,0.602286826
884,umc1931,1875.6,0.667668104,0.539162425,0.603415264
3101,gpm605,6921.49,0.636992578,0.571782287,0.604387433
2731,bnlg1131,6028.29,0.841924185,0.368828571,0.605376378
2771,gpm401b,6151.01,0.662899324,0.547917976,0.60540865
3096,AY112073,6910.16,0.64070479,0.574505822,0.607605306
1525,umc1803,3362.3,0.542937747,0.676445497,0.609691622
1755,umc1591,3829.16,0.95902485,0.265762667,0.612393759
864,AY110389,1822.9,0.584106715,0.641569624,0.612838169
2429,AY110439,5228.09,0.431054833,0.794808798,0.612931816
2636,gpm630,5772.66,0.866610762,0.360115557,0.613363159
1615,IDP1956,3588.05,0.972722851,0.256107315,0.614415083
3035,AY109994,6832.01,0.563759111,0.66548322,0.614621166
1978,gpm414b,4323.41,0.620224541,0.610902612,0.615563576
2253,umc2325,4882.63,0.822919878,0.408584712,0.615752295
3093,gpm376,6906.15,0.738755658,0.494283646,0.616519652
2757,umc1809a,6110.2,0.790212769,0.442881395,0.616547082
1609,npi409a,3584.5,0.570023637,0.665428162,0.617725899
1530,IDP1949,3376.05,0.446379641,0.789679814,0.618029728
2903,IDP3975,6361.14,0.579533889,0.656978161,0.618256025
53,gpm346b,108.13,0.744426215,0.49289788,0.618662047
2600,IDP3876,5715.63,0.247884089,0.990969053,0.619426571
2882,ufg66,6345.12,0.513342442,0.729513375,0.621427909
3116,mmp16,6941.69,0.941651526,0.303236016,0.622443771
718,bnlg1036,1514.56,0.582743129,0.662325158,0.622534143
2661,gpm395b,5827.67,0.856941488,0.388648108,0.622794798
2414,AY110023,5184.29,0.487475175,0.758578127,0.623026651
44,IDP1437,91.9,0.543587302,0.702878017,0.62323266
2428,umc2332,5227.69,0.408556994,0.838358218,0.623457606
2570,gpm717b,5635.51,0.584805459,0.662394986,0.623600223
2662,umc1728,5832.49,0.681825805,0.568508785,0.625167295
1014,gpm332,2165.42,0.351464245,0.899261681,0.625362963
3088,IDP52,6905.69,0.971826742,0.279214361,0.625520551
2880,gpm641c,6344.25,0.492969351,0.758208228,0.625588789
2770,csu471,6150.81,0.523898244,0.728279643,0.626088943
2578,AY105457,5645.93,0.427126309,0.825476626,0.626301468
526,umc1605,1115.63,0.851656932,0.40100192,0.626329426
2359,gpm566d,5082.24,0.932646527,0.325792217,0.629219372
62,umc2225,123.03,0.510414205,0.749476561,0.629945383
3100,gpm13,6920.48,0.648793187,0.613463992,0.63112859
2431,IDP1960,5230.6,0.694455409,0.568102694,0.631279052
882,gpm916d,1870.9,0.471955193,0.791568394,0.631761794
2573,gpm187c,5640.86,0.815246148,0.448311203,0.631778675
2913,chr125a,6375.49,0.643134808,0.623776874,0.633455841
1770,gpm621,3840.9,0.888827112,0.378625496,0.633726304
2549,IDP378,5604.06,0.44519537,0.827314211,0.636254791
690,umc1922,1486.24,0.544624823,0.728203345,0.636414084
3176,IDP1978,7040.2,0.434707674,0.839038513,0.636873093
1961,umc2074,4303.04,0.84872991,0.425326784,0.637028347
2558,npi260b,5611.03,1,0.27433958,0.63716979
1306,IDP2387,2907.76,0.406127446,0.869800587,0.637964017
1607,umc1260,3583.1,0.909477614,0.366868005,0.638172809
2637,bnlg1651,5774.56,1,0.281078555,0.640539278
2554,umc1904,5606.63,0.963871354,0.318161529,0.641016442
289,bnlg1615,556,0.358080918,0.92425603,0.641168474
157,gpm898,326.83,0.581620903,0.704704471,0.643162687
3092,gpm324,6906,0.734303563,0.55540347,0.644853517
2750,IDP4069,6076.47,0.608190201,0.684573593,0.646381897
645,lim86,1434.82,0.490666368,0.803507769,0.647087069
2639,hdt102,5775.87,0.994887482,0.29955639,0.647221936
1614,IDP321,3587.95,0.935129379,0.359593354,0.647361367
2548,umc120a,5603.63,0.438841546,0.856972901,0.647907224
2629,gpm95,5763.61,0.968285525,0.32824282,0.648264172
2888,ufg68,6351.32,0.890692368,0.406129838,0.648411103
570,IDP2388,1249.3,1,0.299273712,0.649636856
2070,gpm858a,4476.16,0.787518767,0.511796862,0.649657814
1213,csu845,2572.34,0.497638466,0.801806828,0.649722647
1865,gpm938b,4047.64,0.587827998,0.714305228,0.651066613
2045,IDP3793,4435.03,0.543974005,0.758431551,0.651202778
2886,npi580a,6347.42,0.91375923,0.389651383,0.651705307
2321,gpm781,5010.81,0.745430054,0.559439035,0.652434545
568,dmt102b,1235.44,0.651303404,0.653697505,0.652500455
1972,gpm703,4312.36,0.613982959,0.69252338,0.65325317
1017,umc1174,2169.23,0.773166902,0.533724105,0.653445504
1062,gpm789a,2221.06,0.756569261,0.552102975,0.654336118
1619,gpm217b,3588.41,0.340470501,0.968346393,0.654408447
143,ndp1,286.95,0.571984226,0.740479341,0.656231784
1238,IDP518,2640.55,0.886883748,0.425731186,0.656307467
2058,AY105479,4453.83,0.687688127,0.631746346,0.659717236
2739,gpm441,6054.71,0.760881666,0.559755198,0.660318432
2064,umc1826,4472.78,0.43370825,0.887875708,0.660791979
986,AY110403,2108.13,0.972219366,0.350386623,0.661302995
3042,IDP1438,6839.8,0.940890273,0.383222366,0.662056319
1872,gpm778b,4101.92,0.796735384,0.527693184,0.662214284
2901,IDP1957,6360.41,0.67488797,0.651025492,0.662956731
2550,bnlg1834,5604.83,0.477331634,0.849108194,0.663219914
1643,gpm359b,3666.79,0.687976092,0.643570031,0.665773062
1522,gpm602b,3361.74,0.901681176,0.430894341,0.666287759
1924,IDP360,4268.11,0.901529735,0.431324979,0.666427357
2571,gpm250a,5636.11,0.996264251,0.336730143,0.666497197
2698,mmp64,5915.09,0.857376881,0.476027503,0.666702192
560,IDP4073,1231.56,0.334105345,1,0.667052673
290,csu805,556.9,0.602255277,0.732020029,0.667137653
1555,gpm665b,3446.67,0.91327807,0.421404728,0.667341399
1644,bcd808d,3667.01,0.588263808,0.746496921,0.667380364
1214,IDP2379,2578.42,0.95920402,0.376299236,0.667751628
1215,AY111254,2586.28,0.760133371,0.575408076,0.667770724
3161,gpm696,7004.9,0.579264382,0.756974174,0.668119278
1105,IDP434,2323.11,0.34976991,0.987569173,0.668669541
1059,IDP3796,2214.3,0.680134237,0.657542173,0.668838205
3094,npi445a,6907.26,0.889894608,0.449133324,0.669513966
3023,gdcp1,6787.9,0.734112959,0.605131877,0.669622418
1223,lim182,2613.14,0.60130722,0.738652694,0.669979957
2621,chr117b,5757.64,0.921000991,0.42014948,0.670575236
1272,umc2279,2782.9,0.671114019,0.671511504,0.671312762
2671,IDP2426,5845.9,0.522758286,0.820622238,0.671690262
3038,isu85b,6834.81,0.906834334,0.441172506,0.67400342
2626,gpm201a,5761.33,0.983391262,0.366584692,0.674987977
2071,umc1352a,4476.59,0.859153272,0.491594631,0.675373951
2562,umc1910,5616.93,0.892520268,0.458683066,0.675601667
145,umc1880,288.65,0.439800467,0.912064908,0.675932687
2645,umc1777,5782.98,0.623924493,0.72969459,0.676809541
2557,IDP334,5610.47,0.701492065,0.653062685,0.677277375
1130,umc2270,2364.11,0.607549822,0.74730296,0.677426391
2772,IDP2364,6153.2,0.719358424,0.635546292,0.677452358
2640,gpm692c,5775.88,1,0.355767607,0.677883804
1618,gpm315a,3588.4,0.50307043,0.853874988,0.678472709
1296,bnlg1126,2895.31,0.786894531,0.572825531,0.679860031
24,npi415,66.02,0.738557196,0.621623458,0.680090327
3039,IDP1992,6836.73,0.867410743,0.492795776,0.680103259
1776,mmp19,3847.76,0.660887284,0.702359708,0.681623496
2749,gpm117a,6074.47,0.589102793,0.776135063,0.682618928
719,IDP825,1514.63,0.665875015,0.702708781,0.684291898
1208,umc63a,2567.33,0.801350486,0.568120009,0.684735248
2707,gpm911,5936.08,0.911541321,0.461742185,0.686641753
1057,IDP277,2213.88,0.878037191,0.496736805,0.687386998
1965,umc2314,4304.34,0.908029334,0.466828752,0.687429043
2221,IDP3896,4797.06,0.821094259,0.555015943,0.688055101
2624,csu292,5758.45,0.81777475,0.558739908,0.688257329
158,umc2124a,326.85,0.653108881,0.725053587,0.689081234
1274,IDP462,2783.52,0.942444365,0.436521266,0.689482816
2049,gpm436,4443.49,0.692173576,0.687209384,0.68969148
1807,ufg18,3919.06,0.988176586,0.391554861,0.689865723
23,asg31,65.22,0.849168175,0.53160262,0.690385398
2063,csu481,4466.18,0.529473675,0.853775291,0.691624483
561,gpm762a,1233,0.75369515,0.632503863,0.693099507
46,gpm125,96.14,0.962865972,0.42517364,0.694019806
2768,umc1170,6146.11,0.443890731,0.945115322,0.694503027
1235,IDP9,2631.77,0.76225479,0.627641571,0.694948181
3159,gpm411b,7001.11,0.561677927,0.829715575,0.695696751
1966,IDP778,4306.94,0.615336647,0.780891758,0.698114203
720,IDP2559,1515.13,0.819599566,0.577099255,0.69834941
563,gpm273a,1233.23,0.937375233,0.459823572,0.698599403
1168,sdg117a,2445.09,0.936647631,0.460555595,0.698601613
1963,umc1133,4303.64,0.796301867,0.600952778,0.698627323
1176,IDP583,2466.61,0.942196415,0.45709611,0.699646263
1058,umc26a,2214.29,0.74089971,0.661434582,0.701167146
2745,gpm522d,6069.1,0.898728802,0.504177324,0.701453063
2432,csu8a,5231.09,0.925985318,0.477072852,0.701529085
281,AY104360,539.7,0.961958471,0.441701508,0.70182999
1775,rz476b,3846.86,0.661255309,0.742412816,0.701834063
1234,bnlg1496,2631.05,0.765180161,0.642681594,0.703930878
3095,bnlg1712,6907.86,0.906511699,0.50163341,0.704072554
1624,IDP2588,3604.15,0.635314689,0.77443605,0.704875369
3162,isu58b,7005.3,0.609083404,0.803686186,0.706384795
889,bnl8.15,1881.41,0.980361524,0.434106188,0.707233856
2711,gpm416a,5942,0.938894636,0.476038303,0.707466469
2904,IDP189,6361.25,0.969652883,0.447756302,0.708704592
1524,IDP28,3362.29,0.82541879,0.593120561,0.709269676
2235,isu84c,4848.31,0.936753672,0.493297075,0.715025373
1959,uck1,4301.04,0.744556359,0.685595614,0.715075986
2769,chr113,6148.88,0.637247894,0.795102078,0.716174986
2756,c1,6109.7,0.581691027,0.8514153,0.716553163
567,AY109516,1235.41,0.93168769,0.503101312,0.717394501
2059,gpm498b,4453.97,0.436970204,1,0.718485102
1237,AY110567,2639.15,0.651211549,0.787342546,0.719277048
2622,umc1846,5757.95,0.95029274,0.488319677,0.719306208
569,gpm914a,1243.54,0.783818853,0.658139166,0.72097901
1970,bnlg1188,4310.51,0.750008687,0.692678064,0.721343375
3040,IDP2434,6836.74,0.927381886,0.52177118,0.724576533
2227,IDP1692,4823.42,0.739895549,0.709551592,0.724723571
3037,phi059,6833.51,0.871900366,0.580877212,0.726388789
3099,umc1336,6918.36,0.754350923,0.698842743,0.726596833
2664,gpm687b,5835.72,0.799534576,0.654220071,0.726877324
2545,bnlg2082,5600.33,0.830346862,0.62362709,0.726986976
2620,gpm674b,5757.62,0.98948083,0.465942397,0.727711613
1979,IDP2572b,4324.43,0.839849851,0.616058306,0.727954078
2073,AI665560,4478.29,0.907606845,0.551181848,0.729394346
565,mmc0111,1234.31,0.940174446,0.519183094,0.72967877
2245,umc1270,4878.52,0.470019574,0.989584062,0.729801818
2330,ufg54,5035.54,0.947715414,0.512228507,0.729971961
2634,IDP2365,5772.31,0.856683213,0.612665176,0.734674194
803,hag104,1668,1,0.470796319,0.73539816
3098,bnlg1655,6918.06,0.75394638,0.720751719,0.73734905
2577,bnlg1863,5645.73,0.93094522,0.544216151,0.737580686
2623,gpm116a,5758.19,0.987284354,0.487915941,0.737600148
2556,gpm572b,5610.34,0.833019596,0.642511505,0.737765551
2728,IDP1628,6021.13,0.860575359,0.615393043,0.737984201
335,IDP243,667.72,0.629005898,0.848008412,0.738507155
2568,umc2355,5632.93,0.98138764,0.49721523,0.739301435
2918,IDP702,6382.48,0.737087566,0.742308324,0.739697945
1964,umc2315,4303.84,0.980840671,0.49937338,0.740107026
2567,umc1470,5631.23,0.989095134,0.492997701,0.741046417
1626,IDP265,3615.82,0.791533018,0.692059505,0.741796262
2072,gpm844,4477.67,0.970662054,0.514289414,0.742475734
887,umc1780,1881.2,0.648160935,0.837736367,0.742948651
2875,gpm699c,6328.22,0.70928992,0.779738933,0.744514426
2160,IDP481,4633.52,0.741995122,0.750705058,0.74635009
2729,umc1638,6021.69,0.759753784,0.736562256,0.74815802
1281,IDP483,2831.51,0.64263735,0.854345538,0.748491444
1927,IDP1664,4271.42,0.912836849,0.585456099,0.749146474
1207,AY110540,2561.33,0.857845589,0.640708695,0.749277142
2246,gpm281b,4878.64,0.961735333,0.537167617,0.749451475
2552,gpm430b,5606,0.995328375,0.50364162,0.749484997
2900,IDP3967,6359.98,0.990464266,0.512777292,0.751620779
282,mmp156,542.6,0.827365829,0.678949739,0.753157784
1764,bnlg1208,3838.16,0.945162057,0.562102333,0.753632195
2618,IDP3898,5756.58,0.963351025,0.547720474,0.755535749
