Entry,Treatment,Line,Replicate,Height_in,comments
104,"low water, lownitrogen",B73,3,56,
104,"low water, lownitrogen",B73,4,41,
104,"low water, lownitrogen",B73,5,51,
104,"low water, lownitrogen",B73,6,50,
104,"low water, lownitrogen",B73,7,54,
104,"low water, lownitrogen",B73,8,55,
104,"low water, lownitrogen",B73,9,53,
104,"low water, lownitrogen",B73,10,54,
104,"low water, lownitrogen",B73,11,56,
104,"low water, lownitrogen",B73,12,50,
104,"low water, lownitrogen",B73,13,48,
104,"low water, lownitrogen",B73,14,54,
104,"low water, lownitrogen",B73,15,46,
104,"low water, lownitrogen",B73,16,50,
104,"low water, lownitrogen",B73,17,38,
104,"low water, lownitrogen",B73,18,59,
105,"low water, lownitrogen",Mo298,1,61,
105,"low water, lownitrogen",Mo298,2,53,
105,"low water, lownitrogen",Mo298,3,54,
105,"low water, lownitrogen",Mo298,4,61,
105,"low water, lownitrogen",Mo298,5,46,
105,"low water, lownitrogen",Mo298,6,62,
105,"low water, lownitrogen",Mo298,7,39,
105,"low water, lownitrogen",Mo298,8,58,
105,"low water, lownitrogen",Mo298,9,44,
105,"low water, lownitrogen",Mo298,10,55,
105,"low water, lownitrogen",Mo298,11,51,
105,"low water, lownitrogen",Mo298,12,61,
105,"low water, lownitrogen",Mo298,13,32,
105,"low water, lownitrogen",Mo298,14,54,
105,"low water, lownitrogen",Mo298,15,63,
105,"low water, lownitrogen",Mo298,16,61,
106,"low water, lownitrogen",Mo309,1,71,
106,"low water, lownitrogen",Mo309,2,72,
106,"low water, lownitrogen",Mo309,3,70,
106,"low water, lownitrogen",Mo309,4,72,
106,"low water, lownitrogen",Mo309,5,58,
106,"low water, lownitrogen",Mo309,6,58,
106,"low water, lownitrogen",Mo309,7,67,
106,"low water, lownitrogen",Mo309,8,66,
106,"low water, lownitrogen",Mo309,9,68,
106,"low water, lownitrogen",Mo309,10,53,
106,"low water, lownitrogen",Mo309,11,71,
106,"low water, lownitrogen",Mo309,12,73,
106,"low water, lownitrogen",Mo309,13,67,
106,"low water, lownitrogen",Mo309,14,68,
107,"low water, lownitrogen",Mo311,1,67,
107,"low water, lownitrogen",Mo311,2,64,
107,"low water, lownitrogen",Mo311,3,66,
107,"low water, lownitrogen",Mo311,4,68,
107,"low water, lownitrogen",Mo311,5,62,
107,"low water, lownitrogen",Mo311,6,53,
107,"low water, lownitrogen",Mo311,7,63,
107,"low water, lownitrogen",Mo311,8,63,
107,"low water, lownitrogen",Mo311,9,69,
107,"low water, lownitrogen",Mo311,10,66,
107,"low water, lownitrogen",Mo311,11,68,
107,"low water, lownitrogen",Mo311,12,65,
107,"low water, lownitrogen",Mo311,13,70,
107,"low water, lownitrogen",Mo311,14,66,
107,"low water, lownitrogen",Mo311,15,63,
108,"low water, lownitrogen",Mo317,1,54,
108,"low water, lownitrogen",Mo317,2,55,
108,"low water, lownitrogen",Mo317,3,44,
108,"low water, lownitrogen",Mo317,4,45,
108,"low water, lownitrogen",Mo317,5,59,
108,"low water, lownitrogen",Mo317,6,37,
108,"low water, lownitrogen",Mo317,7,46,
108,"low water, lownitrogen",Mo317,8,53,
108,"low water, lownitrogen",Mo317,9,55,
108,"low water, lownitrogen",Mo317,10,44,
108,"low water, lownitrogen",Mo317,11,32,
108,"low water, lownitrogen",Mo317,12,68,
108,"low water, lownitrogen",Mo317,13,36,
108,"low water, lownitrogen",Mo317,14,51,
108,"low water, lownitrogen",Mo317,15,51,
108,"low water, lownitrogen",Mo317,16,35,
108,"low water, lownitrogen",Mo317,17,59,
115,"low water, lownitrogen",Mo321,1,51,
115,"low water, lownitrogen",Mo321,2,48,
115,"low water, lownitrogen",Mo321,3,50,
115,"low water, lownitrogen",Mo321,4,44,
115,"low water, lownitrogen",Mo321,5,51,
115,"low water, lownitrogen",Mo321,6,52,
115,"low water, lownitrogen",Mo321,7,53,
115,"low water, lownitrogen",Mo321,8,50,
115,"low water, lownitrogen",Mo321,9,47,
115,"low water, lownitrogen",Mo321,10,52,
115,"low water, lownitrogen",Mo321,11,52,
115,"low water, lownitrogen",Mo321,12,55,
115,"low water, lownitrogen",Mo321,13,47,
115,"low water, lownitrogen",Mo321,14,50,
115,"low water, lownitrogen",Mo321,15,53,
115,"low water, lownitrogen",Mo321,16,46,
116,"low water, lownitrogen",Mo323,1,77,
116,"low water, lownitrogen",Mo323,2,70,
116,"low water, lownitrogen",Mo323,3,78,
116,"low water, lownitrogen",Mo323,4,79,
116,"low water, lownitrogen",Mo323,5,76,
116,"low water, lownitrogen",Mo323,6,79,
116,"low water, lownitrogen",Mo323,7,72,
116,"low water, lownitrogen",Mo323,8,70,
116,"low water, lownitrogen",Mo323,9,75,
116,"low water, lownitrogen",Mo323,10,74,
116,"low water, lownitrogen",Mo323,11,73,
116,"low water, lownitrogen",Mo323,12,79,
116,"low water, lownitrogen",Mo323,13,79,
116,"low water, lownitrogen",Mo323,14,75,
116,"low water, lownitrogen",Mo323,15,74,
116,"low water, lownitrogen",Mo323,16,79,
116,"low water, lownitrogen",Mo323,17,79,
117,"low water, lownitrogen",Mo328,1,71,
117,"low water, lownitrogen",Mo328,2,79,
117,"low water, lownitrogen",Mo328,3,67,
117,"low water, lownitrogen",Mo328,4,70,
117,"low water, lownitrogen",Mo328,5,70,
117,"low water, lownitrogen",Mo328,6,46,
117,"low water, lownitrogen",Mo328,7,64,
117,"low water, lownitrogen",Mo328,8,57,
117,"low water, lownitrogen",Mo328,9,71,
117,"low water, lownitrogen",Mo328,10,68,
117,"low water, lownitrogen",Mo328,11,62,
117,"low water, lownitrogen",Mo328,12,69,
117,"low water, lownitrogen",Mo328,13,70,
117,"low water, lownitrogen",Mo328,14,70,
117,"low water, lownitrogen",Mo328,15,68,
117,"low water, lownitrogen",Mo328,16,73,
117,"low water, lownitrogen",Mo328,17,67,
118,"low water, lownitrogen",B73,1,58,
118,"low water, lownitrogen",B73,2,61,
118,"low water, lownitrogen",B73,3,55,
118,"low water, lownitrogen",B73,4,60,
118,"low water, lownitrogen",B73,5,63,
118,"low water, lownitrogen",B73,6,61,
118,"low water, lownitrogen",B73,7,61,
118,"low water, lownitrogen",B73,8,58,
118,"low water, lownitrogen",B73,9,57,
118,"low water, lownitrogen",B73,10,60,
118,"low water, lownitrogen",B73,11,67,
118,"low water, lownitrogen",B73,12,61,
118,"low water, lownitrogen",B73,13,65,
118,"low water, lownitrogen",B73,14,61,
118,"low water, lownitrogen",B73,15,64,
118,"low water, lownitrogen",B73,16,68,
118,"low water, lownitrogen",B73,17,63,
118,"low water, lownitrogen",B73,18,64,
118,"low water, lownitrogen",B73,19,64,
119,"low water, lownitrogen",Mo337,1,75,
119,"low water, lownitrogen",Mo337,2,79,
119,"low water, lownitrogen",Mo337,3,84,
119,"low water, lownitrogen",Mo337,4,76,
119,"low water, lownitrogen",Mo337,5,81,
119,"low water, lownitrogen",Mo337,6,83,
119,"low water, lownitrogen",Mo337,7,83,
119,"low water, lownitrogen",Mo337,8,76,
119,"low water, lownitrogen",Mo337,9,46,
119,"low water, lownitrogen",Mo337,10,85,
119,"low water, lownitrogen",Mo337,11,87,
119,"low water, lownitrogen",Mo337,12,81,
119,"low water, lownitrogen",Mo337,13,79,
119,"low water, lownitrogen",Mo337,14,62,
119,"low water, lownitrogen",Mo337,15,78,
119,"low water, lownitrogen",Mo337,16,85,
120,"low water, lownitrogen",Mo341,1,61,
120,"low water, lownitrogen",Mo341,2,71,
120,"low water, lownitrogen",Mo341,3,60,
120,"low water, lownitrogen",Mo341,4,76,
120,"low water, lownitrogen",Mo341,5,67,
120,"low water, lownitrogen",Mo341,6,70,
120,"low water, lownitrogen",Mo341,7,95,
120,"low water, lownitrogen",Mo341,8,44,
120,"low water, lownitrogen",Mo341,9,70,
120,"low water, lownitrogen",Mo341,10,59,
120,"low water, lownitrogen",Mo341,11,70,
120,"low water, lownitrogen",Mo341,12,61,
120,"low water, lownitrogen",Mo341,13,65,
120,"low water, lownitrogen",Mo341,14,65,
120,"low water, lownitrogen",Mo341,15,62,
120,"low water, lownitrogen",Mo341,16,63,
127,"low water, lownitrogen",Mo355,1,60,
127,"low water, lownitrogen",Mo355,2,65,
127,"low water, lownitrogen",Mo355,3,62,
127,"low water, lownitrogen",Mo355,4,59,
127,"low water, lownitrogen",Mo355,5,60,
127,"low water, lownitrogen",Mo355,6,62,
127,"low water, lownitrogen",Mo355,7,66,
127,"low water, lownitrogen",Mo355,8,64,
127,"low water, lownitrogen",Mo355,9,66,
127,"low water, lownitrogen",Mo355,10,65,
127,"low water, lownitrogen",Mo355,11,62,
127,"low water, lownitrogen",Mo355,12,58,
127,"low water, lownitrogen",Mo355,13,62,
127,"low water, lownitrogen",Mo355,14,64,
127,"low water, lownitrogen",Mo355,15,62,
127,"low water, lownitrogen",Mo355,16,63,
127,"low water, lownitrogen",Mo355,17,68,
128,"low water, lownitrogen",B73,1,59,
128,"low water, lownitrogen",B73,2,58,
128,"low water, lownitrogen",B73,3,52,
128,"low water, lownitrogen",B73,4,50,
128,"low water, lownitrogen",B73,5,53,
128,"low water, lownitrogen",B73,6,45,
128,"low water, lownitrogen",B73,7,57,
128,"low water, lownitrogen",B73,8,54,
128,"low water, lownitrogen",B73,9,50,
128,"low water, lownitrogen",B73,10,55,
128,"low water, lownitrogen",B73,11,54,
128,"low water, lownitrogen",B73,12,61,
128,"low water, lownitrogen",B73,13,47,
128,"low water, lownitrogen",B73,14,50,
128,"low water, lownitrogen",B73,15,61,
128,"low water, lownitrogen",B73,16,57,
129,"low water, lownitrogen",Mo360,1,67,
129,"low water, lownitrogen",Mo360,2,56,
129,"low water, lownitrogen",Mo360,3,58,
129,"low water, lownitrogen",Mo360,4,52,
129,"low water, lownitrogen",Mo360,5,54,
129,"low water, lownitrogen",Mo360,6,53,
129,"low water, lownitrogen",Mo360,7,53,
129,"low water, lownitrogen",Mo360,8,57,
129,"low water, lownitrogen",Mo360,9,43,
129,"low water, lownitrogen",Mo360,10,64,
129,"low water, lownitrogen",Mo360,11,67,
129,"low water, lownitrogen",Mo360,12,51,
129,"low water, lownitrogen",Mo360,13,62,
129,"low water, lownitrogen",Mo360,14,55,
129,"low water, lownitrogen",Mo360,15,60,
129,"low water, lownitrogen",Mo360,16,65,
130,"low water, lownitrogen",Mo364,1,61,
130,"low water, lownitrogen",Mo364,2,55,
130,"low water, lownitrogen",Mo364,3,51,
130,"low water, lownitrogen",Mo364,4,51,
130,"low water, lownitrogen",Mo364,5,54,
130,"low water, lownitrogen",Mo364,6,52,
130,"low water, lownitrogen",Mo364,7,50,
130,"low water, lownitrogen",Mo364,8,53,
130,"low water, lownitrogen",Mo364,9,57,
130,"low water, lownitrogen",Mo364,10,52,
130,"low water, lownitrogen",Mo364,11,59,
130,"low water, lownitrogen",Mo364,12,62,
130,"low water, lownitrogen",Mo364,13,60,
130,"low water, lownitrogen",Mo364,14,59,
130,"low water, lownitrogen",Mo364,15,61,
130,"low water, lownitrogen",Mo364,16,66,
130,"low water, lownitrogen",Mo364,17,68,
131,"low water, lownitrogen",Mo365,1,43,
131,"low water, lownitrogen",Mo365,2,73,
131,"low water, lownitrogen",Mo365,3,59,
131,"low water, lownitrogen",Mo365,4,69,
131,"low water, lownitrogen",Mo365,5,67,
131,"low water, lownitrogen",Mo365,6,70,
131,"low water, lownitrogen",Mo365,7,66,
131,"low water, lownitrogen",Mo365,8,70,
131,"low water, lownitrogen",Mo365,9,71,
131,"low water, lownitrogen",Mo365,10,75,
131,"low water, lownitrogen",Mo365,11,76,
131,"low water, lownitrogen",Mo365,12,70,
131,"low water, lownitrogen",Mo365,13,79,
131,"low water, lownitrogen",Mo365,14,73,
131,"low water, lownitrogen",Mo365,15,76,
131,"low water, lownitrogen",Mo365,16,71,
132,"low water, lownitrogen",Mo368,1,66,
132,"low water, lownitrogen",Mo368,2,669,
132,"low water, lownitrogen",Mo368,3,54,
132,"low water, lownitrogen",Mo368,4,66,
132,"low water, lownitrogen",Mo368,5,70,
132,"low water, lownitrogen",Mo368,6,60,
132,"low water, lownitrogen",Mo368,7,61,
132,"low water, lownitrogen",Mo368,8,67,
132,"low water, lownitrogen",Mo368,9,71,
132,"low water, lownitrogen",Mo368,10,73,
132,"low water, lownitrogen",Mo368,11,64,
132,"low water, lownitrogen",Mo368,12,66,
132,"low water, lownitrogen",Mo368,13,67,
139,"low water, lownitrogen",Mo378,1,64,
139,"low water, lownitrogen",Mo378,2,556,
139,"low water, lownitrogen",Mo378,3,63,
139,"low water, lownitrogen",Mo378,4,62,
139,"low water, lownitrogen",Mo378,5,54,
139,"low water, lownitrogen",Mo378,6,55,
139,"low water, lownitrogen",Mo378,7,64,
139,"low water, lownitrogen",Mo378,8,60,
139,"low water, lownitrogen",Mo378,9,57,
139,"low water, lownitrogen",Mo378,10,59,
139,"low water, lownitrogen",Mo378,11,50,
139,"low water, lownitrogen",Mo378,12,56,
139,"low water, lownitrogen",Mo378,13,52,
139,"low water, lownitrogen",Mo378,14,64,
139,"low water, lownitrogen",Mo378,15,61,
140,"low water, lownitrogen",Mo379,1,50,
140,"low water, lownitrogen",Mo379,2,48,
140,"low water, lownitrogen",Mo379,3,51,
140,"low water, lownitrogen",Mo379,4,49,
140,"low water, lownitrogen",Mo379,5,52,
140,"low water, lownitrogen",Mo379,6,50,
140,"low water, lownitrogen",Mo379,7,49,
140,"low water, lownitrogen",Mo379,8,49,
140,"low water, lownitrogen",Mo379,9,49,
140,"low water, lownitrogen",Mo379,10,50,
140,"low water, lownitrogen",Mo379,11,51,
140,"low water, lownitrogen",Mo379,12,50,
141,"low water, lownitrogen",Mo383,1,51,
141,"low water, lownitrogen",Mo383,2,60,
141,"low water, lownitrogen",Mo383,3,59,
141,"low water, lownitrogen",Mo383,4,57,
141,"low water, lownitrogen",Mo383,5,58,
141,"low water, lownitrogen",Mo383,6,51,
141,"low water, lownitrogen",Mo383,7,56,
141,"low water, lownitrogen",Mo383,8,56,
141,"low water, lownitrogen",Mo383,9,57,
141,"low water, lownitrogen",Mo383,10,59,
141,"low water, lownitrogen",Mo383,11,55,
141,"low water, lownitrogen",Mo383,12,59,
141,"low water, lownitrogen",Mo383,13,47,
141,"low water, lownitrogen",Mo383,14,56,
141,"low water, lownitrogen",Mo383,15,52,
141,"low water, lownitrogen",Mo383,16,58,
142,"low water, lownitrogen",IBMB73,1,47,
142,"low water, lownitrogen",IBMB73,2,47,
142,"low water, lownitrogen",IBMB73,3,50,
142,"low water, lownitrogen",IBMB73,4,53,
142,"low water, lownitrogen",IBMB73,5,52,
142,"low water, lownitrogen",IBMB73,6,47,
142,"low water, lownitrogen",IBMB73,7,52,
142,"low water, lownitrogen",IBMB73,8,38,
142,"low water, lownitrogen",IBMB73,9,45,
142,"low water, lownitrogen",IBMB73,10,51,
142,"low water, lownitrogen",IBMB73,11,55,
142,"low water, lownitrogen",IBMB73,12,50,
142,"low water, lownitrogen",IBMB73,13,60,
142,"low water, lownitrogen",IBMB73,14,55,
142,"low water, lownitrogen",IBMB73,15,52,
142,"low water, lownitrogen",IBMB73,16,45,
143,"low water, lownitrogen",IBMMo17,1,49,
143,"low water, lownitrogen",IBMMo17,2,46,
143,"low water, lownitrogen",IBMMo17,3,48,
143,"low water, lownitrogen",IBMMo17,4,50,
143,"low water, lownitrogen",IBMMo17,5,48,
143,"low water, lownitrogen",IBMMo17,6,44,
143,"low water, lownitrogen",IBMMo17,7,50,
143,"low water, lownitrogen",IBMMo17,8,50,
143,"low water, lownitrogen",IBMMo17,9,44,
143,"low water, lownitrogen",IBMMo17,10,35,
143,"low water, lownitrogen",IBMMo17,11,50,
143,"low water, lownitrogen",IBMMo17,12,54,
143,"low water, lownitrogen",IBMMo17,13,50,
143,"low water, lownitrogen",IBMMo17,14,48,
143,"low water, lownitrogen",IBMMo17,15,46,
143,"low water, lownitrogen",IBMMo17,16,48,
143,"low water, lownitrogen",IBMMo17,17,50,
143,"low water, lownitrogen",IBMMo17,18,55,
143,"low water, lownitrogen",IBMMo17,19,49,
144,"low water, lownitrogen",B73,1,65,
144,"low water, lownitrogen",B73,2,58,
144,"low water, lownitrogen",B73,3,56,
144,"low water, lownitrogen",B73,4,57,
144,"low water, lownitrogen",B73,5,54,
144,"low water, lownitrogen",B73,6,53,
144,"low water, lownitrogen",B73,7,57,
144,"low water, lownitrogen",B73,8,56,
144,"low water, lownitrogen",B73,9,47,
144,"low water, lownitrogen",B73,10,55,
144,"low water, lownitrogen",B73,11,55,
144,"low water, lownitrogen",B73,12,58,
144,"low water, lownitrogen",B73,13,53,
144,"low water, lownitrogen",B73,14,51,
144,"low water, lownitrogen",B73,15,50,
144,"low water, lownitrogen",B73,16,55,
144,"low water, lownitrogen",B73,17,53,
144,"low water, lownitrogen",B73,18,53,
144,"low water, lownitrogen",B73,19,59,
144,"low water, lownitrogen",B73,20,63,
151,"low water, lownitrogen",Mo001 ,1,37,
151,"low water, lownitrogen",Mo001 ,2,53,
151,"low water, lownitrogen",Mo001 ,3,57,
151,"low water, lownitrogen",Mo001 ,4,53,
151,"low water, lownitrogen",Mo001 ,5,46,
151,"low water, lownitrogen",Mo001 ,6,56,
151,"low water, lownitrogen",Mo001 ,7,58,
151,"low water, lownitrogen",Mo001 ,8,53,
151,"low water, lownitrogen",Mo001 ,9,44,
151,"low water, lownitrogen",Mo001 ,10,55,
151,"low water, lownitrogen",Mo001 ,11,49,
151,"low water, lownitrogen",Mo001 ,12,50,
151,"low water, lownitrogen",Mo001 ,13,53,
151,"low water, lownitrogen",Mo001 ,14,52,
151,"low water, lownitrogen",Mo001 ,15,53,
151,"low water, lownitrogen",Mo001 ,16,45,
152,"low water, lownitrogen",Mo005,1,63,
152,"low water, lownitrogen",Mo005,2,45,
152,"low water, lownitrogen",Mo005,3,52,
152,"low water, lownitrogen",Mo005,4,52,
152,"low water, lownitrogen",Mo005,5,34,
152,"low water, lownitrogen",Mo005,6,47,
152,"low water, lownitrogen",Mo005,7,45,
152,"low water, lownitrogen",Mo005,8,52,
152,"low water, lownitrogen",Mo005,9,51,
152,"low water, lownitrogen",Mo005,10,52,
152,"low water, lownitrogen",Mo005,11,57,
152,"low water, lownitrogen",Mo005,12,51,
152,"low water, lownitrogen",Mo005,13,50,
152,"low water, lownitrogen",Mo005,14,38,
152,"low water, lownitrogen",Mo005,15,60,
153,"low water, lownitrogen",B73,1,44,
153,"low water, lownitrogen",B73,2,49,
153,"low water, lownitrogen",B73,3,52,
153,"low water, lownitrogen",B73,4,47,
153,"low water, lownitrogen",B73,5,43,
153,"low water, lownitrogen",B73,6,48,
153,"low water, lownitrogen",B73,7,40,
153,"low water, lownitrogen",B73,8,51,
153,"low water, lownitrogen",B73,9,53,
153,"low water, lownitrogen",B73,10,55,
153,"low water, lownitrogen",B73,11,44,
153,"low water, lownitrogen",B73,12,51,
153,"low water, lownitrogen",B73,13,58,
154,"loww, lownitrogen, pathogen",Mo021,1,66,
154,"loww, lownitrogen, pathogen",Mo021,2,54,
154,"loww, lownitrogen, pathogen",Mo021,3,64,
154,"loww, lownitrogen, pathogen",Mo021,4,69,
154,"loww, lownitrogen, pathogen",Mo021,5,56,
154,"loww, lownitrogen, pathogen",Mo021,6,65,
154,"loww, lownitrogen, pathogen",Mo021,7,66,
154,"loww, lownitrogen, pathogen",Mo021,8,63,
154,"loww, lownitrogen, pathogen",Mo021,9,65,
154,"loww, lownitrogen, pathogen",Mo021,10,61,
154,"loww, lownitrogen, pathogen",Mo021,11,50,
154,"loww, lownitrogen, pathogen",Mo021,12,64,
154,"loww, lownitrogen, pathogen",Mo021,13,63,
154,"loww, lownitrogen, pathogen",Mo021,14,62,
154,"loww, lownitrogen, pathogen",Mo021,15,70,
155,"loww, lownitrogen, pathogen",Mo022,1,60,
155,"loww, lownitrogen, pathogen",Mo022,2,54,
155,"loww, lownitrogen, pathogen",Mo022,3,34,
155,"loww, lownitrogen, pathogen",Mo022,4,52,
155,"loww, lownitrogen, pathogen",Mo022,5,51,
155,"loww, lownitrogen, pathogen",Mo022,6,53,
155,"loww, lownitrogen, pathogen",Mo022,7,53,
155,"loww, lownitrogen, pathogen",Mo022,8,61,
155,"loww, lownitrogen, pathogen",Mo022,9,60,
155,"loww, lownitrogen, pathogen",Mo022,10,54,
155,"loww, lownitrogen, pathogen",Mo022,11,64,
155,"loww, lownitrogen, pathogen",Mo022,12,64,
155,"loww, lownitrogen, pathogen",Mo022,13,58,
155,"loww, lownitrogen, pathogen",Mo022,14,55,
156,"loww, lownitrogen, pathogen",Mo028,1,52,
156,"loww, lownitrogen, pathogen",Mo028,2,63,
156,"loww, lownitrogen, pathogen",Mo028,3,36,
156,"loww, lownitrogen, pathogen",Mo028,4,52,
156,"loww, lownitrogen, pathogen",Mo028,5,60,
156,"loww, lownitrogen, pathogen",Mo028,6,60,
156,"loww, lownitrogen, pathogen",Mo028,7,60,
156,"loww, lownitrogen, pathogen",Mo028,8,62,
156,"loww, lownitrogen, pathogen",Mo028,9,60,
156,"loww, lownitrogen, pathogen",Mo028,10,63,
156,"loww, lownitrogen, pathogen",Mo028,11,60,
156,"loww, lownitrogen, pathogen",Mo028,12,60,
156,"loww, lownitrogen, pathogen",Mo028,13,69,
156,"loww, lownitrogen, pathogen",Mo028,14,61,
156,"loww, lownitrogen, pathogen",Mo028,15,68,
163,"loww, lownitrogen, pathogen",Mo029,1,51,
163,"loww, lownitrogen, pathogen",Mo029,2,50,
163,"loww, lownitrogen, pathogen",Mo029,3,47,
163,"loww, lownitrogen, pathogen",Mo029,4,49,
163,"loww, lownitrogen, pathogen",Mo029,5,52,
163,"loww, lownitrogen, pathogen",Mo029,6,40,
163,"loww, lownitrogen, pathogen",Mo029,7,47,
163,"loww, lownitrogen, pathogen",Mo029,8,47,
163,"loww, lownitrogen, pathogen",Mo029,9,52,
163,"loww, lownitrogen, pathogen",Mo029,10,51,
163,"loww, lownitrogen, pathogen",Mo029,11,48,
163,"loww, lownitrogen, pathogen",Mo029,12,46,
163,"loww, lownitrogen, pathogen",Mo029,13,39,
163,"loww, lownitrogen, pathogen",Mo029,14,45,
163,"loww, lownitrogen, pathogen",Mo029,15,44,
163,"loww, lownitrogen, pathogen",Mo029,16,46,
163,"loww, lownitrogen, pathogen",Mo029,17,47,
163,"loww, lownitrogen, pathogen",Mo029,18,54,
164,"loww, lownitrogen, pathogen",Mo17 parent,1,61,
164,"loww, lownitrogen, pathogen",Mo17 parent,2,62,
164,"loww, lownitrogen, pathogen",Mo17 parent,3,66,
164,"loww, lownitrogen, pathogen",Mo17 parent,4,60,
164,"loww, lownitrogen, pathogen",Mo17 parent,5,52,
164,"loww, lownitrogen, pathogen",Mo17 parent,6,54,
